kepid,teff,teff_err,logg,logg_err,fe,fe_err,vsini,comments,binflag,rad,radep,radem,rade,dis,disep,disem,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,sb2flag,visflag,astflag,parflag,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag,zpt,parallax_zpcorrected
5357446,6218.195369,100,4.546438027,0.1,0.084212889,0.06,15.41432451,fit looks good,False,1.1487608137783618,0.0472090643156815,0.0449445478919285,0.046076806103805,147.64609146091462,1.5933259732597378,1.5638136781367962,2MASS J19205765+4032376,10.025,9.083,0.024,8.807,0.018,8.742,0.018,1636042515805110273,Gaia EDR3 2101194144055014912,2101194144055014912,1636883462,2016.0,290.240413393871,0.062205248,40.543870174143386,0.06855062,6.759024852130766,0.07309689,92.46666,29.396019,26.65693853643193,0.081914924,12.39086391460246,0.09123468,-0.14467785,-0.19693503,-0.16131306,0.06694336,0.13805602,0.06160274,-0.22150968,0.06332748,-0.0918216,-0.18031539,360,360,359,1,86.730576,25979.818,0.8318686,975.5121,31,False,1.5787421,,,,,,,,41,26,0.1332852,44,17,1,0.017630074,32.692066,0,0,5.650423,,,,,,,,,True,365,1872714.6981779328,680.40405,2752.3567,10.006187,43,1048117.9028263434,1199.8457,873.5439,10.287517,43,1185129.34116899,1016.03436,1166.4264,9.563481,0.0,0.0,0.0,0.0,0.0,1.1925187,0.72403526,0.28132915,0.4427061,-19.750828,1.3027953,6,5750.0,4.5,-0.5,72.51346208395701,12.094264225266487,303.60740927270075,61.64229223447818,False,False,False,False,147.70406,146.29341,149.5202,147.47324,146.0315,148.77757,10033.0,-0.016725,6.775749852130766
5446518,6350.183229,100,4.487633119,0.1,0.141168428,0.06,28.17010773,"high vsini, but fit looks good",False,1.2472574913154786,0.0484570334637348,0.0462748434525515,0.047365938458143145,270.24614046140465,1.0385928659286492,1.0334323343233225,2MASS J19245331+4037287,11.033,10.09,0.022,9.883,0.02,9.849,0.018,1636042515805110273,Gaia EDR3 2101506336638983552,2101506336638983552,423301257,2016.0,291.2221019743828,0.011059246,40.62462201770542,0.013786037,3.675989757119007,0.014323146,256.64682,8.943223,-3.18410427696643,0.014745204,-8.35719588765801,0.017032124,-0.08623458,-0.09813507,0.017776739,-0.047227923,0.2812824,-0.13788617,-0.21647713,-0.25217304,-0.021335075,0.03754345,408,408,401,7,-4.5954304,1114.579,0.12725456,22.471046,95,False,,1.5813857,0.0034233257,-0.075522,-0.032417532,0.030118436,-0.020048393,-0.02441248,46,27,0.023921069,53,53,0,0.023241602,2.4567482,0,0,0.8402452,,,,,,,,,False,420,786251.9937111998,200.07594,3929.7678,10.9484625,46,449484.3882501632,334.2678,1344.6835,11.206756,47,484766.5398906484,210.61299,2301.6934,10.534064,0.0,18.0,0.0,19.0,0.0,1.1882335,0.67269135,0.25829315,0.4143982,-6.6110287,2.417234,12,6250.0,4.5,-0.25,72.91883625950226,11.457971608232317,305.15356649061926,61.498925448294685,False,False,False,False,270.00577,269.03366,270.9272,270.464,269.36636,271.74478,10033.0,-0.024498,3.700487757119007
5468089,6210.94792,100,4.111475621,0.1,0.039653749,0.06,8.90466825,fit looks good,False,2.0049797657487365,0.0797224875337869,0.0759917687710731,0.07785712815243,267.8708607086071,0.8735187351873606,0.8702292622925825,2MASS J19473339+4041137,10.232,9.098,0.021,8.896,0.021,8.832,0.02,1636042515805110273,Gaia EDR3 2076738187958088448,2076738187958088448,227993635,2016.0,296.88919576585823,0.009971378,40.68722866956651,0.011316332,3.716259253507723,0.012268528,302.90994,23.915733,4.729873295813105,0.013701978,23.443349298113056,0.014262103,-0.16173504,-0.066405535,0.084827796,-0.090647176,0.16098654,-0.11483213,-0.0474487,-0.03866496,-0.18747297,-0.18480779,348,348,342,6,-2.3655396,650.09467,0.083051644,8.546537,31,False,1.5847847,,,,,,,,39,25,0.021143071,44,14,2,0.031033749,14.674146,0,0,0.90932244,,,,,,,,,False,345,1866015.082393949,383.74258,4862.674,10.010079,41,1058171.341974563,352.04926,3005.748,10.277152,41,1164705.7557162424,202.53436,5750.6577,9.582355,0.0,0.0,0.0,0.0,0.0,1.1912428,0.6947975,0.26707268,0.42772484,-13.381672,0.34130806,6,6500.0,4.0,-0.25,75.00236421630979,7.68150321016388,313.51748843181406,60.12898013868573,False,False,False,False,267.79813,267.10934,268.67477,267.66696,266.8702,268.5567,10033.0,-0.016991,3.7332502535077223
5510904,6431.068372,100,4.444680375,0.1,0.113384426,0.06,14.67128702,fit looks good,False,1.3752174088126703,0.054133151774671,0.0517230249719666,0.0529280883733188,249.349850498505,1.245418454184545,1.2363943639436457,2MASS J18513210+4042540,10.696,9.724,0.023,9.48,0.023,9.449,0.024,1636042515805110273,Gaia EDR3 2104323079264877184,2104323079264877184,1628710798,2016.0,282.8837869042318,0.01975455,40.71503789428371,0.017343128,3.996393428260824,0.020150708,198.32521,3.5714865,2.386579734491491,0.026616033,2.657019549721492,0.021821704,-0.07600313,-0.18226004,-0.32926565,0.015518524,0.08153969,-0.019824997,-0.14550896,-0.036097385,-0.13066155,-0.07509406,366,366,365,1,19.331598,2610.2744,0.21102816,62.462936,31,False,1.5909165,,,,,,,,41,25,0.03771684,45,18,1,0.010171013,70.69834,0,0,1.799914,,,,,,,,,True,341,1092376.7680469917,169.692,6437.4087,10.591435,40,625182.1063016157,290.77908,2150.0244,10.848526,36,673996.7521309095,200.19077,3366.7725,10.176251,0.0,3.0,0.0,0.0,0.0,1.1893139,0.6722746,0.25709057,0.41518402,4.2820797,0.41262984,7,6250.0,4.0,-0.25,70.3880256712544,17.286555724186314,291.9935605082821,63.17398286208103,False,False,False,False,249.48746,248.49417,251.08281,249.32791,248.15984,250.63974,10033.0,-0.014347,4.010740428260824
5514383,6209.088735,100,4.391728596,0.1,0.109010767,0.06,7.546095885,fit looks good,False,1.1973275596792288,0.0470775565256327,0.0449429519887774,0.04601025425720505,230.0868658686587,0.5776377763777703,0.5762808028080144,2MASS J18583244+4043113,10.868,9.911,0.022,9.665,0.022,9.617,0.017,1636042515805110273,Gaia EDR3 2103452266056715392,2103452266056715392,1403728651,2016.0,284.63518880288655,0.00935134,40.71982920386645,0.010182839,4.331861551569666,0.011003681,393.67386,2.7687109,1.3193218310959236,0.011922902,-2.43416298770968,0.012693971,-0.15962948,-0.041210227,-0.006115944,-0.096732736,0.14728266,-0.13097739,-0.09889607,-0.18473344,-0.02021918,-0.03478501,383,383,378,5,0.19008677,834.9402,0.08579905,11.147359,31,True,1.5820907,,,,,,,,44,26,0.017662462,48,19,2,0.007607586,116.85455,0,0,1.006072,,,,,,,,,False,389,914259.3922426632,145.95003,6264.195,10.784694,40,515585.16976695886,213.4232,2415.7878,11.057791,42,573091.2103770976,138.83105,4127.9756,10.352336,0.0,0.0,0.0,0.0,0.0,1.1907741,0.7054548,0.27309704,0.4323578,-10.919112,0.6422326,11,6000.0,4.0,0.0,70.90577280001725,16.05525572208543,294.8592980351224,62.90168373482404,False,False,False,False,230.15337,229.55247,230.72838,230.21602,229.64099,230.8854,10033.0,-0.014389,4.346250551569667
5531145,6517.909441,100,4.343091128,0.1,0.172987216,0.06,17.68052473,"high vsini, but fit looks good",False,2.2441896528190464,0.088314233689168,0.0842223622382873,0.08626829796372765,416.5006030060301,4.308184081840864,4.232427324273203,2MASS J19240223+4044395,10.67,9.744,0.022,9.548,0.021,9.49,0.017,1636042515805110273,Gaia EDR3 2101523001110017920,2101523001110017920,1068056067,2016.0,291.0092887567254,0.020485153,40.744186330956175,0.023446448,2.3871638282480934,0.024849625,96.06438,27.181583,-9.02306257541542,0.02502907,-25.640258122053265,0.028490255,-0.013544579,0.077464476,-0.0351896,-0.10655657,0.11543634,-0.11549321,-0.20286156,-0.13886015,-0.09872145,0.0014872282,356,356,353,3,24.805708,3432.2268,0.2568088,80.27234,31,False,1.5958288,,,,,,,,40,27,0.039953634,48,18,3,0.0055877273,139.65358,0,0,2.0737717,,,,,,,,,True,348,1111391.4777869694,136.53813,8139.788,10.5727,41,642932.0007501259,290.4283,2213.7373,10.81813,42,677746.6581184393,137.88112,4915.442,10.170227,0.0,0.0,0.0,0.0,0.0,1.188311,0.6479025,0.24543,0.4024725,19.522291,1.139996,5,6250.0,4.0,-0.5,72.95640596799026,11.65541491582492,304.9058613075374,61.66153177117353,False,False,False,False,416.92163,412.5076,421.49155,414.8136,411.5858,418.38724,10033.0,-0.014651,2.4018148282480936
5724853,5913.530695,100,4.346546037,0.1,-0.07100552,0.06,2.9318783,fit looks good,False,1.0905450129802694,0.0446496664581819,0.0425739957095769,0.0436118310838794,145.3091700917009,0.2448656486564857,0.2447024470244798,2MASS J19474127+4059046,10.253,9.253,0.024,8.955,0.024,8.887,0.017,1636042515805110273,Gaia EDR3 2076778521988273152,2076778521988273152,1043481697,2016.0,296.9221762435916,0.0095163,40.98439122496422,0.010780591,6.864859974131669,0.011703638,586.55774,60.827435,33.26260945357737,0.012717054,-50.92716164287828,0.014053507,-0.015364354,0.056440085,-0.042722926,-0.08172191,0.092741065,-0.075780645,-0.083299756,-0.018459797,-0.2124344,-0.036794,396,396,391,5,-0.65826917,917.7932,0.09243403,11.735147,31,False,1.5688615,,,,,,,,46,29,0.0196091,50,21,1,0.005997488,46.09195,0,0,0.9755456,,,,,,,,,False,374,1544513.2949739508,297.42303,5192.985,10.215387,48,847114.2050663526,243.59126,3477.605,10.518687,45,1000067.1123720484,200.1323,4997.0303,9.747823,0.0,0.0,0.0,0.0,0.0,1.1959634,0.7708645,0.3032999,0.46756458,5.852295,0.38124317,6,5750.0,4.0,-0.25,75.27602893287505,7.805581867554647,313.7817771582756,60.39682943539165,False,False,False,False,145.33157,145.10672,145.56477,145.28508,145.00163,145.5277,10033.0,-0.017052,6.881911974131668
5803208,6439.939228,100,4.276531515,0.1,0.259238017,0.06,14.10712407,fit looks good,False,1.5246203469151154,0.0584212838222071,0.0557943429195804,0.057107813370893754,322.74368343683443,0.9956601166011296,0.9922279222792554,2MASS J19412721+4105175,10.912,10.007,0.02,9.815,0.021,9.779000000000002,0.018,1636042515805110273,Gaia EDR3 2076687782222710144,2076687782222710144,1312688858,2016.0,295.36341507272687,0.007975762,41.088298849334045,0.009378098,3.079639132275266,0.009634338,319.65237,22.30739,5.536834983509582,0.011107063,21.60932864734469,0.011874777,-0.11091678,-0.075521976,-0.12843925,0.075583786,0.13541698,0.05866519,-0.3289452,-0.0705404,-0.13097914,-0.09200006,399,399,399,0,-5.611069,620.47595,0.056694712,4.670791,31,False,1.5900366,,,,,,,,45,27,0.017170833,51,21,0,0.008491886,116.504776,0,0,0.8061413,,,,,,,,,False,400,856513.4735956952,108.61612,7885.694,10.855532,42,490922.84145401214,263.041,1866.3359,11.111009,42,526977.232308904,142.76414,3691.2437,10.443416,0.0,1.0,0.0,0.0,0.0,1.1884227,0.667593,0.25547695,0.41211605,-24.688942,0.940628,8,6250.0,4.0,0.0,74.79361734113141,8.88510313666911,311.61691082139225,60.91435072209233,False,False,False,False,322.57465,321.83868,323.4822,322.78287,321.82675,323.81122,10033.0,-0.018872,3.098511132275266
5856836,6287.193206,100,4.284722019,0.1,0.168706836,0.06,7.635684357,fit looks good,False,1.3994419049551583,0.0544426920450822,0.052098121455308,0.0532704067501951,269.578684786848,0.768980969809661,0.7666609466094769,2MASS J18565359+4106571,10.848,9.882,0.021,9.658,0.016,9.606000000000002,0.017,1636042515805110273,Gaia EDR3 2103663883385312128,2103663883385312128,932347101,2016.0,284.22338265488054,0.0087954085,41.11597675427189,0.010065091,3.695384898696247,0.010668125,346.395,25.258936,14.864644067897228,0.011899888,20.42195311581168,0.0120478375,-0.105280146,-0.1199515,0.10256519,-0.029338768,0.16669095,-0.0515508,0.037110522,-0.14019847,0.041112162,-0.053133022,333,333,329,4,-3.0031972,556.2474,0.06753306,6.245526,31,False,1.5838188,,,,,,,,38,25,0.017066553,40,13,1,0.011890745,175.45702,0,0,0.883387,,,,,,,,,False,338,922380.1399241624,146.14346,6311.47,10.775092,39,521805.030755391,207.88841,2510.0247,11.044771,40,576430.4357440124,140.53925,4101.562,10.346028,0.0,0.0,0.0,0.0,0.0,1.1906538,0.69874287,0.26967907,0.4290638,-32.16969,0.3587669,13,6000.0,4.0,0.0,71.16649276939206,16.49243805010441,294.37977552492777,63.35642974457878,False,False,False,False,269.40393,268.59836,270.21393,269.61487,268.8572,270.47308,10033.0,-0.014184,3.709568898696247
5865892,6406.896895,100,4.443864058,0.1,-0.052954587,0.06,7.746090949,fit looks good,False,1.445586147146504,0.0634707937168181,0.0604170568375432,0.06194392527718065,307.91098610986114,6.30643106431063,6.074404464044619,2MASS J19132535+4106264,11.024,10.081,0.018,9.858,0.016,9.81,0.019,1636042515805110273,Gaia EDR3 2102161405047474560,2102161405047474560,82975766,2016.0,288.3555813593512,0.055705033,41.1072892628791,0.07103762,3.2254959020678595,0.065859064,48.97573,18.425121,-13.59842025050358,0.07105547,-12.432539400376712,0.08942052,-0.11650527,-0.06238501,-0.15788434,0.13625704,-0.012268393,0.12670702,-0.42169905,-0.05372402,0.020499123,-0.07196679,366,366,366,0,72.78973,22612.38,0.7849445,822.212,31,False,1.5919518,,,,,,,,41,27,0.12939954,44,20,1,0.0070895134,147.33589,0,0,4.698739,,,,,,,,,False,351,774108.6328703974,181.65561,4261.4077,10.965363,42,446260.6539914963,213.0435,2094.6926,11.214571,42,478576.6197709353,135.95471,3520.118,10.548017,0.0,0.0,0.0,0.0,0.0,1.1947125,0.66655445,0.24920845,0.417346,1.024657,0.6390609,5,6250.0,4.0,-0.5,72.42205008853063,13.625140221541429,301.0190916268617,62.58382281286886,False,False,False,False,308.56085,302.49933,314.11102,308.89474,301.67773,315.5726,10033.0,-0.026989,3.2524849020678595
5866724,6265.063417,100,4.2690937,0.1,0.17010634,0.06,9.079627833,fit looks good,False,1.418065106621992,0.0554762849193324,0.0530223522932233,0.05424931860627785,298.92747927479274,0.960555285552914,0.9569782497824804,2MASS J19144528+4109042,11.018,10.066,0.018,9.852,0.021,9.806,0.017,1636042515805110273,Gaia EDR3 2102119176929154304,2102119176929154304,910318230,2016.0,288.6887223756676,0.009671413,41.15110556399753,0.009602546,3.318407206474335,0.010833366,306.3136,14.44271,1.2560625219057115,0.013667769,-14.387987115788722,0.012361388,-0.14619246,-0.03819928,-0.087204695,-0.017802315,0.065600924,-0.018475672,-0.20239006,0.1473128,-0.1802673,-0.19991077,370,370,364,6,-4.3532095,716.7048,0.08093569,9.696659,31,True,1.583383,,,,,,,,42,27,0.020012824,44,19,0,0.014179328,13.5131855,2,0,0.84114474,,,,,,,,,False,363,773287.25864836,113.639275,6804.7534,10.966515,39,437627.9483839461,190.15947,2301.3735,11.23578,39,482956.1186449548,121.61599,3971.1565,10.538126,0.0,0.0,0.0,0.0,0.0,1.1904813,0.6976538,0.26926517,0.4283886,-16.72015,0.9622696,9,6000.0,4.0,0.0,72.5695990666449,13.414651592156748,301.5690140620692,62.55712567392883,False,False,False,False,298.7531,297.5218,299.82413,299.14847,298.08655,300.1423,10033.0,-0.026978,3.3453852064743352
5871558,6155.396642,100,3.976870368,0.1,-0.076290008,0.06,5.758564837,fit looks good,False,2.247876248508353,0.0896739671502304,0.085569904900089,0.0876219360251597,314.8327473274734,1.212540845408398,1.2065460654607136,2MASS J19205848+4107141,10.205,9.24,0.022,8.976,0.019,8.949999999999998,0.018,1636042515805110273,Gaia EDR3 2101402879464818432,2101402879464818432,1716577236,2016.0,290.2438927101361,0.010121297,41.12069208913187,0.0116820065,3.160379247553671,0.012320763,256.5084,34.992043,27.893465676719494,0.013436855,21.12812494138431,0.014395344,-0.037930176,-0.042238414,0.02648692,-0.034731545,0.06323473,-0.05268829,-0.25472143,-0.20547712,-0.061082564,-0.019343602,401,401,391,10,2.590751,1152.4064,0.10668678,16.886177,31,False,1.583678,,,,,,,,46,29,0.020231983,50,20,0,0.010648282,169.7921,0,0,1.0937877,,,,,,,,,False,387,1650916.8903074302,396.17093,4167.183,10.143054,43,932294.056121534,257.08405,3626.4175,10.4146595,45,1034247.1056965172,181.67035,5692.988,9.711335,0.0,0.0,0.0,0.0,0.0,1.1911812,0.7033243,0.2716055,0.43171883,-19.413458,0.6707489,3,6000.0,4.0,-0.25,73.04759602012219,12.33963695740068,303.9710385011489,62.19313923999974,False,False,False,False,314.87173,313.7366,316.26093,314.63812,313.38202,315.82233,10033.0,-0.016045,3.1764242475536717
5899165,6104.060452,100,4.454431847,0.1,-0.006265798,0.06,3.673715799,fit looks good,False,1.1014907892841292,0.0440192287289396,0.0419669224685164,0.042993075598728,140.29352093520936,0.2823508235082386,0.2819768197682037,2MASS J19510090+4110199,10.185,9.059,0.02,8.792,0.029,8.747999999999998,0.018,1636042515805110273,Gaia EDR3 2073865679476917120,2073865679476917120,256401058,2016.0,297.7537295431892,0.012532034,41.17205266292065,0.01285939,7.110744732564982,0.014473527,491.29315,33.231476,-3.0938297776470822,0.017640823,-33.08714498583291,0.017031109,-0.024595462,0.098211475,-0.11341942,-0.055998225,0.17094946,-0.04812011,-0.17175254,0.02659355,-0.047955506,-0.08015622,311,311,305,6,0.45592377,706.8758,0.10577995,13.248719,31,True,1.578095,,,,,,,,35,24,0.025020458,43,17,2,0.015600243,125.574814,0,0,1.0175529,,,,,,,,,False,323,1913771.1453162783,360.68307,5305.9634,9.982642,41,1070441.0209975066,367.8045,2910.3533,10.264635,41,1214738.8831541897,286.62976,4238.007,9.536688,0.0,0.0,0.0,0.0,0.0,1.1940717,0.72794724,0.2819929,0.44595432,3.2071872,0.7523565,4,6500.0,4.5,0.0,75.75315081403186,7.353417713804312,315.1001311640729,60.33961579966353,False,False,False,False,140.22626,139.93175,140.45071,140.32901,140.00867,140.69476,10033.0,-0.017229,7.127973732564983
6280366,6302.845757,100,4.476024496,0.1,-0.005567635,0.06,7.226637998,fit looks good,False,1.4432696935560916,0.0636487982472993,0.0605177646619818,0.06208328145464055,259.4832838328384,5.182131821318194,4.996657966579704,2MASS J19205921+4139580,10.745,9.726,0.018,9.495,0.021,9.459,0.018,1636042515805110273,Gaia EDR3 2101852992036882944,2101852992036882944,1536421386,2016.0,290.2466286328642,0.062717386,41.66612780797536,0.07492157,3.84481003072682,0.076242395,50.42877,10.003391,-9.985447900526555,0.08429745,-0.5988858235567601,0.10478703,-0.13618028,-0.09351897,-0.11592254,0.018457899,0.09811191,0.015779743,-0.22551589,0.022733182,-0.12965052,-0.18432291,336,336,336,0,95.883965,30482.607,0.8364502,792.71826,31,False,1.5893787,,,,,,,,38,26,0.1500074,45,17,1,0.023405416,174.07407,0,0,6.5023594,,,,,,,,,False,331,1052584.1265339304,124.40339,8461.057,10.631724,37,601746.2090427498,269.07452,2236.3552,10.890009,37,650515.4935951276,128.00198,5082.0737,10.214751,0.0,0.0,0.0,0.0,0.0,1.1897023,0.6752577,0.25828457,0.4169731,-12.460339,0.6599738,9,6500.0,4.5,0.0,73.55338621466501,12.571113411830776,304.3263297695706,62.713243059365794,False,False,False,False,259.34167,254.94606,264.92703,258.8564,254.17706,264.16885,10033.0,-0.014464,3.85927403072682
6285677,6165.77608,100,4.45542873,0.1,0.22769243,0.06,8.552595101,fit looks good,False,1.2093852328216126,0.0479215009392335,0.0457053385515231,0.0468134197453783,119.29551795517956,0.1461513815138033,0.1461873818738297,2MASS J19280303+4137130,9.476,8.451,0.024,8.245,0.016,8.172,0.018,1636042515805110273,Gaia EDR3 2101674012159947392,2101674012159947392,755825360,2016.0,292.0127064127061,0.009132172,41.62024969338663,0.009675622,8.364525509966173,0.010368903,806.6934,10.815127,2.4000346917066846,0.01132388,-10.545464513395938,0.011502213,0.02631942,0.026983395,-0.030957405,-0.058020025,0.1165854,-0.06853397,-0.16154167,-0.027093822,0.010233733,0.06502287,349,349,342,7,-2.3982584,565.35767,0.061129335,4.796035,31,True,1.5732169,,,,,,,,40,28,0.016425066,42,17,1,0.007422888,177.3303,0,0,0.90810174,,,,,,,,,False,347,3235478.809874136,960.65356,3367.9976,9.41252,39,1799727.4180440754,1739.0233,1034.907,9.700525,39,2070239.3433650967,1189.5199,1740.399,8.957844,0.0,0.0,0.0,0.0,0.0,1.1961032,0.7426815,0.28800488,0.45467663,-14.831976,0.34099126,4,5750.0,4.0,-0.25,74.09840252241418,11.36296722231974,307.0115775591645,62.25998829651759,False,False,False,False,119.29503,119.16062,119.44309,119.28135,119.139496,119.43869,10033.0,-0.018031,8.382556509966173
6314137,6390.01853,100,4.400543381,0.1,-0.047954676,0.06,9.462702463,fit looks good,False,1.3597674202533137,0.0523119466093315,0.0499911829278896,0.05115156476861055,260.54795647956485,0.8047200472004761,0.801914019140213,2MASS J19565567+4140286,10.801,9.849,0.02,9.63,0.024,9.583,0.017,1636042515805110273,Gaia EDR3 2075357338797881984,2075357338797881984,24816473,2016.0,299.231986592485,0.0099499235,41.67457256868722,0.010746333,3.823316840396778,0.01194799,319.99664,11.007244,-1.2271027225607218,0.012788532,-10.93863042997787,0.012366787,-0.08283042,0.07695811,-0.1317362,-0.081117064,0.25929227,-0.10947331,-0.25116038,-0.13661012,-0.16501886,-0.10318057,403,403,397,6,-1.7167066,752.6069,0.08598641,9.155799,31,False,1.5922484,,,,,,,,45,27,0.018330012,47,21,0,0.011420468,42.353867,0,0,0.93848723,,,,,,,,,False,383,960855.354481078,128.68117,7466.9463,10.730721,44,550283.6613876049,296.02454,1858.9124,10.987076,44,592976.6403409952,138.59148,4278.5938,10.315302,0.0,0.0,0.0,0.0,0.0,1.189836,0.6717739,0.25635433,0.41541958,-24.642439,0.16657665,2,6250.0,4.0,-0.25,76.75358267699131,6.64973254894119,317.55983192046875,60.37835862493212,False,False,False,False,260.47092,259.6081,261.3397,260.57773,259.66693,261.25415,10033.0,-0.014845,3.8381618403967774
